"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,"Base Year",
"Tonga","866","Consumer Prices, end of period, percent change","PCPIE_PCH","Value","0.18744142455476","1.4967259120673","0.184331797235058","0.21437145001843","9.79223568839128","6.68896321070235","-0.121786833855787","-1.40280561122244","6.91056910569105","11.3117870722433","5.85749888772673","",
"China, P.R.: Hong Kong","532","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","1.51907122996799","1.39137866149124","3.31744824544803","3.95847843724666","4.568993451491","3.73851206003442","5.88845403758122","6.99286212664455","11.7985483146868","10.7255276185124","7.98530712587947","",
"Myanmar","518","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","7.0099253273868","7.27322636829847","6.54679200845744","5.51553460572369","4.90251674752459","5.59416776563262","5.97709187017443","2.47855882785143","-18.4762884013758","1.33496339168059","1.9790219816528","",
"Korea, Republic of","542","Gross domestic product, constant prices, National Currency, percent change","NGDP_RPCH","Value","3.16470863647185","3.20245379457361","2.80910326824134","2.94688171508626","3.15963574012776","2.90740377377135","2.24397786011013","-0.709409961771855","4.14531285658013","2.56053756558565","1.50486711325948","",
"Sri Lanka","524","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","3.24298230231739","5.38987038891423","3.25185099456039","3.89920540601958","5.26421221753731","1.24305518365886","-0.82913882992862","-3.98314114670577","2.22150281435161","-9.63570009955729","-4.0869040430912","",
"China, P.R.: Mainland","924","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","1.53979285640677","2.24288462673611","2.63663212324411","1.70427359174074","1.53828863858146","0.174333459759886","0.717612070291323","1.67425939649664","1.78667436502423","2.30717668878158","1.4064057439141","",
"Vietnam","582","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","4.43611421616172","5.28516657729894","5.83881310047591","5.55997882823329","5.82536909853921","6.33616215189451","5.33634557805012","1.70902128750557","1.60004206155592","6.98020055856027","4.83267698930997","",
"Maldives","556","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","5.51027209623788","5.55802271055463","1.18631656693062","4.58306019285269","5.44028290558615","6.33842787214459","5.11944615223223","-34.460482803407","39.4069261650335","10.4716845779507","5.45517628991688","",
"Solomon Islands","813","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","2.42514900175561","-1.52864241531749","-1.02808688632452","2.77738270643631","0.388395044292053","0.0969312206387978","-0.828502916954053","-5.78114279136123","-2.98289592359103","-6.4032638615515","0.0140891380421689","",
"Papua New Guinea","853","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","1.60935936735187","11.1586411858427","4.36808939685385","3.33728346422754","1.41953152961706","-2.31641935509566","2.34606223571629","-5.14555142031579","-1.9738261632745","2.40030895995109","1.57807239775003","",
"Vanuatu","846","Consumer Prices, end of period, percent change","PCPIE_PCH","Value","1.51079136690647","1.06307583274274","1.4726507713885","2.14236351071183","3.31529093369417","1.89914865749837","3.47043701799486","6.58385093167702","0.699300699300709","4.92845395510647","3.90000000000026","",
"Malaysia","548","Gross domestic product, constant prices, National Currency, percent change","NGDP_RPCH","Value","4.69369487121599","6.00665840671137","5.00714209876885","4.4498445120397","5.81268221574344","4.84313882260326","4.41322044984257","-5.53445621762531","3.09223399130502","8.69420994145257","4.48088263570743","",
"Singapore","576","Consumer Prices, end of period, percent change","PCPIE_PCH","Value","1.49893808201273","-0.0764556758279279","-0.639296069587634","0.163132137030996","0.375300948874092","0.464600655076858","0.761390767008392","0.0238936731544635","3.95146761687685","6.46023037371098","5.44999999999999","",
"Tuvalu","869","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","4.08486120923379","1.27239430821522","8.95396308755203","4.33892586936008","5.55282515587332","0.993376568398321","13.3798031979623","-4.64670950763468","1.40856896792613","0.286218376175567","3.86310399212736","",
"Marshall Islands, Republic of","867","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","3.5005362250275","-1.38953541754717","1.17437065868333","1.0612174425868","2.89326907193667","2.67080786742671","6.44997489808711","-1.99397352833254","0.869342450613162","0.474110260922577","2.16567065881454","",
"Kiribati","826","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","2.68637629942288","-2.45252023683005","8.33986618051502","-1.89498375519385","-1.51494758987845","3.74384498144822","-3.61505554797533","-2.90165447519845","6.29266376263225","-0.315365900331812","0.986706726612113","",
"Vietnam","582","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","3.6403363807425","3.7000642603466","-0.861242051280616","0.247689214060096","-0.595830098808715","1.89472003836964","3.66687837970331","4.34881940446659","-2.12876182830687","-0.877374234884366","0.218775678209975","",
"Malaysia","548","Unemployment rate","LUR","Value","3.1","2.875","3.15","3.45","3.425","3.325","3.275","4.525","4.65","3.825","3.625","",
"Philippines","566","Consumer Prices, end of period, percent change","PCPIE_PCH","Value","3.72093023255814","1.90582959641256","0.770077007700757","2.18340611353712","2.88461538461539","5.29595015576325","2.36686390532544","3.27552986512525","3.07835820895522","8.05429864253394","4.52540486679732","",
"Thailand","578","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","2.22253921424334","0.550320663110765","2.72014084683266","3.05004792655493","3.81867425078062","3.89466226354244","1.82544657960643","-6.3958679595687","1.34426299687286","2.45731338671438","3.25077912692678","",
"Singapore","576","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","3.13397914899266","2.59472315486743","1.76232468638903","2.26617300748154","4.45214734181411","3.09007521518671","0.17835346494738","-3.60084808580316","13.5191268484885","0.273797563646382","1.0989867270073","",
"Papua New Guinea","853","Consumer Prices, end of period, percent change","PCPIE_PCH","Value","2.89296046287359","6.65417057169629","6.32688927943756","6.6115702479339","4.70000000000007","4.80020262792969","2.73485886350975","5.14073435198221","5.70194344361808","6.20000000000002","5.19999999999993","",
"Japan","158","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","0.881593222846955","0.750882702154293","3.06973686585513","3.95267620911864","4.12779598063054","3.52758389237716","3.44550980633367","2.92851358903221","3.94209703994647","2.1253119234251","2.98776136833896","",
"Mongolia","948","Gross domestic product, constant prices, National Currency, percent change","NGDP_RPCH","Value","11.6489172317099","7.8852245802762","2.41030710562159","1.48978451241698","5.63687630153866","7.74488074373223","5.60224454409883","-4.55775245867732","1.63676959027932","4.84590835650338","4.5","",
"Japan","158","Gross domestic product, constant prices, National Currency, percent change","NGDP_RPCH","Value","2.00510017680304","0.296186583539061","1.56064586598245","0.753845330407381","1.675312997164","0.643409165124633","-0.402169128422656","-4.27863911006623","2.1445486765319","1.0751903470496","1.30228363857626","",
"China, P.R.: Mainland","924","Unemployment rate","LUR","Value","4.05","4.09","4.05","4.02","3.9","3.8","3.62","4.24","3.96","4.2","4.1","",
"Timor-Leste, Dem. Rep. of","537","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","1.28933093136187","2.59973981207141","0.87674310384118","1.43324142936387","-4.92677184415589","-2.62597245978363","21.1120382549351","29.3809372304373","3.29878840484485","-6.19985396797412","-36.0518844050566","",
"Fiji","819","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","4.24206334684165","5.10959389938103","4.03963894386881","1.5437784761448","4.43515155439612","3.24001221779561","-1.13041049403775","-17.4585157901122","-5.63444818848418","13.8884959437297","6.3945970158452","",
"Samoa","862","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","-0.74464199488469","-0.129770142951355","3.15806162163353","7.41213767887948","0.981673367506579","-0.999853616536162","3.94044501329438","-3.75172869385177","-7.70195427110576","-6.64526602936084","4.32342006734133","",
"Myanmar","518","Gross domestic product, constant prices, National Currency, percent change","NGDP_RPCH","Value","7.8986694782415","8.19983807972389","7.47269310609664","6.40840347630891","5.75006450029507","6.404977325147","6.75046017496286","3.18941630620377","-17.9377952358829","1.9709604269745","2.58297075422158","",
"Palau","565","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","-1.09331817348813","4.73951863775853","7.7560009559284","3.5872629429392","-3.55169938306241","-0.0241036875160061","0.119358869468504","-6.75322045318557","-12.3648963468442","-2.90787389208641","8.70652239134323","",
"Cambodia","522","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","6.22586682453676","6.02579100478535","5.93192601073813","5.7719712763282","5.91545864658969","6.39381967854267","6.30279297495104","-3.57811614982957","2.00632610162801","3.97234986436604","4.77162574239505","",
"Vanuatu","846","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","-1.79517265253264","0.818085886631833","-1.8900599796271","3.20521833480842","3.92681955661338","0.58698159106813","0.920071318955453","-8.14193074084811","-2.68829949701407","-1.52616608131883","0.0321111150841455","",
"Tuvalu","869","Consumer Prices, period average, percent change","PCPI_PCH","Value","2.01968735044482","1.12449713199159","3.13970748772328","3.49214661025546","4.08655982072618","2.15962748193883","3.49234344425626","1.85498647645719","6.21224855667941","11.4767884627424","5.89648694654274","",
"Fiji","819","Consumer Prices, end of period, percent change","PCPIE_PCH","Value","3.42716148171332","0.0994035785285348","1.58887785501503","3.91006842619731","2.82220131702718","4.84903934126336","-0.87260034904011","-2.8169014084509","2.98913043478257","3.60598065083514","3.00000000000027","",
"Taiwan Province of China","528","Gross domestic product, constant prices, National Currency, percent change","NGDP_RPCH","Value","2.48361381551693","4.71923353591411","1.46576851134458","2.16509289432403","3.3113763914057","2.78676988269404","3.06395006462285","3.3866359350105","6.52766325526482","2.45235893024199","2.1","",
"Indonesia","536","Gross domestic product, constant prices, National Currency, percent change","NGDP_RPCH","Value","5.5572636889101","5.00666842575499","4.87632230022123","5.03306918280178","5.06978590134917","5.17429153955026","5.01928768046283","-2.06551182934165","3.70305535690933","5.30859500543607","4.95249911549375","",
"Mongolia","948","Consumer Prices, period average, percent change","PCPI_PCH","Value","10.5818636300514","12.9473816400854","6.79341783411167","0.749609578344605","4.28851916916395","6.80737217598099","7.31978847759533","3.72579529737209","7.35894657888153","15.1529265641984","11.1670026292719","",
"Singapore","576","Gross domestic product, constant prices, National Currency, percent change","NGDP_RPCH","Value","4.81763099120676","3.93554027709006","2.97679931634807","3.60165603913244","4.54472821784424","3.57543271019112","1.3312613268995","-3.90105340221118","8.88235399664531","3.64697207108543","1.49540593420644","",
"Taiwan Province of China","528","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","2.2306440934556","4.45005481105218","1.21387142105999","1.957887966938","3.17370372617573","2.70962184730298","3.00199324173204","3.57042719477877","7.37496037425734","2.63448931821456","2.1599189657437","",
"China, P.R.: Mainland","924","Consumer Prices, end of period, percent change","PCPIE_PCH","Value","2.55299215364803","1.55304327966194","1.67547509276933","2.09024552090271","1.67912468854996","1.76859151928337","4.45979899497496","0.160352776107905","1.3908345007004","1.80598045988282","3.18429022061825","",
"India","534","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","5.01457693650699","6.08614167883396","6.72107503744004","6.98099119289094","5.56834393472201","5.30239623815437","2.811896538289","-6.72627440432124","8.00116515705947","5.82637120281089","4.91845197944007","",
"Bhutan","514","Consumer Prices, end of period, percent change","PCPIE_PCH","Value","12.8999999999999","8.10000000000008","4.80000000000012","3.59999999999954","4.90000000000026","2.50000000000013","2.6999999999999","4.53999999999989","7.42419245687377","6.53554504797649","4.64750499907646","",
"Lao People's Democratic Republic","544","Consumer Prices, end of period, percent change","PCPIE_PCH","Value","6.65045205141199","2.39929291606422","0.89678873261625","2.487325484011","0.148261290334588","1.48484164232208","6.28415869535028","3.22617666540131","5.26793121379433","39.2999999999996","-1.39999999999995","",
"Lao People's Democratic Republic","544","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","-26.5095639677038","-23.2732939042107","-22.3351140739101","-11.0342275882802","-11.1591524079983","-12.9634137684228","-9.1133245684839","-5.14739067643554","-0.579679875196238","-5.95690951332797","-2.61243422091591","",
"Marshall Islands, Republic of","867","Gross domestic product, constant prices, National Currency, percent change","NGDP_RPCH","Value","3.88508452665641","-1.02315259409389","1.55027766576106","1.43670433490371","3.275557904776","3.05227482781301","6.84548247375771","-1.62983744740095","1.67629719021807","1.27790314300995","2.98299602408505","",
"Timor-Leste, Dem. Rep. of","537","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","171.38167136235","75.5774177949927","12.7705030920622","-32.9866327073613","-17.7680470895419","-12.2254724148131","6.55388598644165","-14.2708372770201","1.29224848315601","-4.69879197862776","-42.3947443031678","",
"Kiribati","826","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","-5.47280211381636","31.4654598653313","32.9710863125162","10.759411921844","37.4474066279147","38.8415850804643","49.4730613678463","39.9936190255217","8.89629171338453","-3.99175038616865","8.38425376772204","",
"Marshall Islands, Republic of","867","Consumer Prices, period average, percent change","PCPI_PCH","Value","1.85076264172083","1.09780610068657","-2.23646260206184","-1.50755716500284","0.0633694613925267","0.755096331388368","-0.0793005411071627","-0.658454598582486","2.60492948562086","6.16261349901723","2.1999999999997","",
"Indonesia","536","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","4.11787788872071","3.61303292539778","3.47170909722575","3.85123815211048","3.92041457420298","4.05706034663979","3.93715328740064","-3.25869216337844","2.92424664343324","4.30837846495699","3.97902137470393","",
"Malaysia","548","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","2.25529927316364","4.29859404083089","3.39900863333483","2.97258589586739","4.52697416423776","3.67854961694184","3.96151119432208","-5.71130369401633","3.10489111027264","7.33484598183448","3.1940975842761","",
"Lao People's Democratic Republic","544","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","6.52164665618888","6.15313305377871","5.75294363906433","5.40883816816502","5.22414569884926","4.6870096952846","3.09867216893755","-1.89517982200606","0.609061054814792","1.54219335140059","2.52708604415615","",
"Cambodia","522","Gross domestic product, constant prices, National Currency, percent change","NGDP_RPCH","Value","7.35666514900594","7.14257110085412","7.0360871792774","6.86309209810824","6.99690369940155","7.46916920701471","7.05410693233345","-3.09600673057872","3.02638936264429","5.01207336300971","5.819341999819","",
"Fiji","819","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","-8.84011996578605","-5.5322374303901","-4.26158926747241","-3.54052750698319","-6.64779429735183","-8.38766362247438","-12.5791733656461","-12.7040927722507","-13.7328544610439","-12.1346936293711","-11.6607267045509","",
"Australia","193","Consumer Prices, period average, percent change","PCPI_PCH","Value","2.45049504950495","2.51268422324234","1.48479849163328","1.27728750580585","1.99495528548498","1.93345323741006","1.58800176444642","0.868432479374729","2.81962978906586","6.61503035377853","5.34838690992108","",
"Vietnam","582","Consumer Prices, period average, percent change","PCPI_PCH","Value","6.59529594264645","4.08455446637644","0.631200905175471","2.66824816969091","3.52098207673198","3.53998836381471","2.79651741330891","3.22239853103954","1.8327866842687","3.1905965062777","4.95644485128073","",
"Indonesia","536","Unemployment rate","LUR","Value","6.25","5.94","6.18","5.61","5.5","5.24","5.18","7.07","6.49","5.86","5.3","",
"Papua New Guinea","853","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","-31.4925363846643","14.2470123099106","24.6395267804432","28.4328241104389","28.4902602901332","24.4764644713418","19.964956090102","19.7045343751053","21.2920924976901","34.008987748032","24.6038184850576","",
"Vietnam","582","Unemployment rate","LUR","Value","2.18","2.1","2.33","2.3","2.24","2.19","2.17","2.48","3.2","2.32","2.42","",
"Nepal","558","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","2.86380065693776","3.99813081053662","4.38107226232491","5.45902831424064","-0.322657250566534","-7.09783241483333","-6.9289875789668","-1.01271678578365","-7.83673765788823","-12.8906538509961","-5.19093249410075","",
"Bhutan","514","Gross domestic product, constant prices, National Currency, percent change","NGDP_RPCH","Value","3.58246275885792","3.96768820480286","6.22112359319836","7.40849279403189","6.32159311492893","3.83534068716848","4.4254519715801","-2.34774453990015","-3.33239896687043","4.32488129562017","4.67915646040701","",
"Mongolia","948","Unemployment rate","LUR","Value","7.9","7.9","7.5","10","8.8","7.8","10","7","8.1","7.29","6.561","",
"New Zealand","196","Gross domestic product, constant prices, National Currency, percent change","NGDP_RPCH","Value","2.32724686257697","3.7511723901524","3.69080396475771","3.88382168762142","3.4600130357546","3.52382638628681","3.07454886066686","-1.47675661492037","6.08801639774716","2.43487962289125","1.0744739607725","",
"Nepal","558","Consumer Prices, end of period, percent change","PCPIE_PCH","Value","7.74886877828049","8.08398950131229","7.57649344341918","10.4392916544369","2.71084337349398","4.57995514921511","6.02061855670104","4.7763516141579","4.18739327344273","8.08095204161617","7.10159725262083","",
"Micronesia, Federated States of","868","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","-9.94095152247152","6.1097032808183","4.45714580234194","7.15498439105705","10.2785636008897","21.0395989459126","14.4556244688857","3.66108676886624","1.0748495725988","1.05681898890463","-0.507481873218078","",
"Thailand","578","Gross domestic product, constant prices, National Currency, percent change","NGDP_RPCH","Value","2.68749556320556","0.984468863619541","3.13404724911623","3.43515771692181","4.17768103210011","4.22287028746072","2.11455779628278","-6.1614098827958","1.56330896249317","2.6438493588758","3.40493880253416","",
"Bangladesh","513","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","4.81855684620424","5.10627012059444","5.65488825582971","5.68327301637319","5.82776346644258","6.48654153800633","4.48646575307241","4.17304875077493","5.83300334990873","5.02383651179803","4.95190677318196","",
"Australia","193","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","0.581217872127812","1.07356031917217","0.815055827301278","1.00096242744505","0.829976307155738","1.22484526707374","0.440668963332874","-2.2417274469723","4.67358079516451","2.8382944151827","0.391024449052232","",
"Tuvalu","869","Consumer Prices, end of period, percent change","PCPIE_PCH","Value","3.12411812684487","0.426415069653217","4.00088492353104","2.57046692131787","4.34465919576196","2.32745455478227","3.7031688987272","0.0811928161494318","9.77454539466185","13.5626675231593","5.8964869465427","",
"Philippines","566","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","5.069416677215","4.7202657453551","4.74511682775017","5.37286764194222","5.24752562862333","4.74274790987281","4.60522349511709","-10.7494598282868","4.33150612776328","6.27801374943444","4.79083309292096","",
"Mongolia","948","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","9.26629547231637","5.52035172408409","0.339546285825817","-0.532148808609982","3.71008885551145","5.7293713408751","3.73204470819519","-6.28254214464917","0.075022645180937","3.28569920800809","2.99566980147657","",
"China, P.R.: Hong Kong","532","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","2.53108343679542","2.16730470251901","1.592143502385","1.22821541085502","3.28234186128005","1.84556412012049","-2.10123757621398","-5.36443208085377","6.81038265678871","-2.60832448014726","3.90353217555229","",
"Korea, Republic of","542","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","2.69615096128953","2.55621950883497","2.26842940068582","2.53914472884351","2.87019696151147","2.46224621613314","1.88891460043071","-0.846206847609964","4.32919634329513","2.77904732991283","1.64267434169096","",
"Sri Lanka","524","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","-3.30076480509174","-2.40983857231825","-2.21140098739629","-1.98142668404697","-2.44632062689897","-2.96174756919118","-2.07133684369833","-1.39054724494312","-3.75728685302418","-1.93614628773375","-1.5735868592165","",
"Tuvalu","869","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","-10.8126770715364","-11.5786403016946","-46.4290192221616","-39.8672690474798","8.39304175774954","66.2065048685345","-11.1803151826359","17.4215244939829","34.5873945500716","4.10719137304829","-5.55757963282338","",
"Korea, Republic of","542","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","5.63673115784033","5.59314492622506","7.17024612402236","6.53102513869513","4.63508710704278","4.48983982718646","3.61361701036494","4.61502459214308","4.70622764167639","1.79138146949607","2.15540186046874","",
"Thailand","578","Consumer Prices, end of period, percent change","PCPIE_PCH","Value","1.67434072833821","0.596953478797858","-0.859422958870462","1.12487100103198","0.775589345851623","0.35443037974683","0.877901109989914","-0.270081024307288","2.16649949849548","5.89043785588062","2.32358904301224","",
"Brunei Darussalam","516","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","-3.24134772057936","-3.53638595134364","-1.56441002432823","-3.60046257448427","-0.84423285647227","-2.28508699582046","0.552410997386475","3.23956905494782","-1.34848794345472","-1.73536732471856","3.2631313130442","",
"New Zealand","196","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","1.494251666727","2.0800248914239","1.59581319333077","1.60196778603389","1.3435413256774","1.68442586849941","1.34823210242999","-3.41975221285258","5.5649552145922","2.15904958936945","0.377730445739034","",
"India","534","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","-1.73730980750505","-1.31369970791914","-1.04992054407896","-0.625371210164958","-1.83528112633003","-2.11559318639417","-0.865740917204527","0.89875123028403","-1.22819791521318","-2.61117994354939","-2.18337880561095","",
"Bhutan","514","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","2.32109664435101","2.70163104211046","4.28483832706824","6.10053554323688","5.02687148712037","3.2858951544708","3.99255263062861","-3.3014014711774","-4.26094899685991","3.32277851640153","3.67365065668622","",
"Nepal","558","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","3.3328561031973","5.70053323795102","3.41788430493811","-0.471182005325233","7.73126907501218","6.40186328661875","5.45191654079623","-4.08656858925305","2.84820025315504","4.41743400011666","2.99506089687558","",
"Solomon Islands","813","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","-2.99460579355082","-3.75499412650963","-2.69748864404446","-3.53476207857382","-4.27475033413192","-2.95985748856504","-9.51083906053143","-1.63146486797898","-5.06622169669665","-13.2934454089337","-12.6343450025287","",
"Tonga","866","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","0.84093463109675","2.55398011514274","1.70734939269007","7.65060162767382","3.39104906724214","0.36722325346021","0.833046219676002","0.614959080232718","-2.54514746326972","-1.83481313855974","2.63493260263109","",
"Philippines","566","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","4.00964908827626","3.6156395554219","2.37094924825434","-0.376262735538257","-0.652387889562995","-2.55939312118775","-0.808557833401948","3.2006500953559","-1.50798141013919","-4.41101253841935","-2.50501670785025","",
"Tonga","866","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","-9.6219913087126","-6.27085885807925","-10.0896713155643","-6.46438250836517","-6.36164260937606","-6.30981462593845","-0.821183500744385","-5.32928697449857","-5.24115613086426","-6.32191610417842","-10.9308946043451","",
"Korea, Republic of","542","Unemployment rate","LUR","Value","3.1","3.49166666666667","3.59166666666667","3.675","3.68333333333333","3.83333333333333","3.78333333333333","3.94166666666667","3.675","2.88333333333333","3.65","",
"Maldives","556","Consumer Prices, end of period, percent change","PCPIE_PCH","Value","3.06439662909266","1.17271943401751","1.15839136242899","1.82538005457423","2.23374336173882","0.539924681858698","1.71550749380074","-2.04404710554155","0.159983782866093","3.3490193341635","5.10000000000021","",
"Bangladesh","513","Consumer Prices, end of period, percent change","PCPIE_PCH","Value","8.04908119532624","6.96587698326493","6.25317484506723","5.53138595400915","5.94364410618812","5.54177713161729","5.51819139453828","6.02058055598204","5.64247428654221","7.56256427836817","8.10000000000005","",
"China, P.R.: Macao","546","Consumer Prices, end of period, percent change","PCPIE_PCH","Value","5.71674452913746","5.59367368298617","3.73348017621119","1.44389000955511","2.04081632653069","2.94358974358998","2.56052605360195","-0.864581309500756","0.99951004409549","0.766469389735223","2.50000000000027","",
"China, P.R.: Macao","546","Gross domestic product, constant prices, National Currency, percent change","NGDP_RPCH","Value","10.7526367917152","-2.04818851806383","-21.5144052695858","-0.679060845076171","9.98330550918197","6.46490121899958","-2.51237102547905","-54.2355720553493","19.2669616519174","-26.7617245629439","58.9000000000006","",
"China, P.R.: Macao","546","Consumer Prices, period average, percent change","PCPI_PCH","Value","5.50057779178564","6.04823452094035","4.56056338028152","2.36895749705922","1.22812404052817","3.00446293166953","2.75193081051932","0.811410511492058","0.0268022481401965","1.04500759193523","2.49999999999966","",
"China, P.R.: Macao","546","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","6.10376067947034","-6.46695146922944","-22.8006565128486","-0.386442168700996","8.60240962007573","4.18373836698927","-4.26244323485097","-54.4700552903168","19.2495045439473","-28.1977691793568","56.2438544739435","",
"China, P.R.: Macao","546","Unemployment rate","LUR","Value","1.85","1.7","1.825","1.9","1.975","1.8","1.725","2.55","2.95","3","2.65","",
"China, P.R.: Macao","546","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","39.3350920085743","32.7057326449786","23.3424569665676","26.5235080714164","30.7683091105303","33.0032293370218","33.6970160360761","14.8672603460967","5.84148528057102","-23.5321413871557","13.0669206082471","",
"Palau","565","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","-18.3163808532212","-22.9134991623384","-12.942536148086","-16.2027362785271","-23.1675981690023","-18.4744847387801","-31.3112927649495","-45.1391930426815","-57.5614183865323","-69.6112519232295","-55.7087076350908","",
"Japan","158","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","2.18067281660615","0.464307491486392","1.67422198547581","0.767666967046753","1.84705009280498","0.842846940674381","-0.185501865762156","-3.99569354047533","2.42274529577655","1.34613648558027","1.74933034989763","",
"Myanmar","518","Balance of Payments, Current Account, Total, Net(BPM6), percent of GDP in U.S. dollars","BCA_GDP_BP6","Value","-1.23196594685375","-4.4681536728888","-3.47231923688244","-4.20559874155102","-6.79324936449241","-4.70691992196963","-2.82673618719299","-3.3835255687283","-0.184176840913971","-1.37599360998835","-1.00321555147656","",
